URL,Label
www.pkvergleichneu.info/,bad
rcknr.io/CAZUZAEXK,bad
fun-dive.com/gps/?check=1i35707206.html,bad
pastehtml.com/view/bmhoe6pn2.html,bad
secure.runescape.com.m-forumslogins.tk/m=forum/forums.ws?154=929&amp;166=2147483420,bad
service.confirm.paypal.cmd.cgi-bin.2466sd4f3e654sqd4e6d23sd8ed52s3d24e8d4sd8e74ds4d3d.dsqd56d5e8d25s.fdsf456e6d5sde8d56s4d.d545d4e84d5d.d89d989s8d9ed.548d57s5656.navipelti.fi/reboot.php,bad
www.youchoose.com.au/www.paypal.com.cy.cgi.bin.webscr.cmd.login.submit.dispatc.5885d80a13c0db1f8e263663d3faee8da6a0e86558d6153d7722c6eea13ecd7b/60cb5807b33751da61c5500d3e4a7dfe/,bad
yahooupdatestatus.yolasite.com/,bad
ileps.org/images/stories/login/paypal.com/index.php,bad
www.google.com.au/url?sa=t&amp;rct=j&amp;q=site:suikerziekte-symptomen.nl&amp;source=web&amp;cd=3&amp;ved=0CDgQFjAC&amp;url=suikerziekte-symptomen.nl/suikerziekte/suikerziekte-te-behandelen-niet-te-genezen/&amp;ei=OskEUISqMsbOsgav5ITcBg&amp;usg=AFQjCNFbn4evKSQelYkBhVeQZEFJJskhkA&amp;cad=rja,bad
www.cipsoft-tibia.za.pl/,bad
www.blacklist-tibia.za.pl/,bad
juliakirby.com/images/tn/rx/viewproperties/newestremax,bad
www.creation-de-site-pas-cher.fr//wp-content/languages/index-site.php,bad
"'sieciure-rumescape.hostizzo.com/forums.ws15,16,650,91478129/login.html'",bad
155.qhr.com.mx,bad
app.qmailer.co.uk/link/8556/3625789/179552,bad
gourmand-iskola.hu/Www.Sfr.Fr/http/webmail.Sfr.Fr/vertification&amp;Date=2011/information.php,bad
madisonbass.com/www.paypal.com/au/lan-en/login/cmd=_account/,bad
mudhish.com/include/nbhyavwc/bhbaa/384d84d858439384d84d85353844d853535353843ae3ae091d0d3faee8d938/tgpoa.htm?c2069b1cbdd28f26de3a5b65d4b5aac1c2069b1cbdd28f26de3a5b65d4b5aac1,bad
hep-kft.hu/abn.amro.html,bad
www.farorecruitment.com/wp-includes/Text/index.php,bad
promocaopetcavalo.rel7.com/,bad
pastehtml.com/view/bfm23aayy.html,bad
www.russel.sk/menuonlineprivado/,bad
skvs.stedu.net/Images/index.htm?us.battle.net/login/en/?ref=neazemmus.battle.net/d3/en/index&app=com-d3,bad
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.interhottap.com.mx/54855458214/8cce3aa424b4c660183c121d6c376807/,bad
paypal.it.u.cgi.bin.webscr.sumbit.security.dispatch23423152354326463623465242342468557.turismodiscovery.cl/1/login/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e09113f584fc6b4488171a345f58c97e009113f584fc6b4488171a345f58c97e0,bad
services-runescape-com-ssc-forums.totalh.net/m=weblogin.loginform.ws-mod=www&amp;ssl=1&amp;reauth=1&amp;dest=account_settings.ws.html,bad
patricamz.com/xvCntrlde/webscr_prim.php?cGF0cmljYW16LmNvbTUwMTM2NGUwNjJlOTM=MTM0MzQ0ODI4OA==,bad
s2f.se//e107_images/index.php,bad
www.goldtimesolutions.com/js/,bad
santandenet.hut4.ru/SMS_Santander/Clientes/Cadastro/Servico_SMS/Index/InternetBanking/,bad
www.rapid-permis.com/~wcom/refs/error_login.html,bad
www.iconbytes.com/images/smilies/Americaonline/,bad
massape.org.br/cache/confirm.php,bad
'0000502.rcomhost.com/secure-listings-redirect/products/ebaymotors/index.php?vhc=1965\%20Ford\%20Mustang&dm',bad
www.xn--rhqt00c20if7g.net/3wumt/index.html,bad
pastehtml.com/view/be4dqr82v.html,bad
www.kaoshi169.com/walmart/online.html,bad
vk-psich.hut2.ru,bad
bradtsi.net/zDcntrlde/_webscr.php?nxEXEC=d2Vic2NyX3ByaW0ucGhwP254RVhFQz1kMlZpYzJOeUxuQm9jRDlqYldSZlBXMWxiV0psY2k1MlpYSnBabms9&sdr01=YmxhdWVzdGVybmNoZW5AYXJjb3IuZGUMessage-ID:,bad
www.textified.net/vrs/reboot.php,bad
pastehtml.com/view/bg319xtk6.html,bad
services.runescape.com.vvs-logins.tk/m=forum/sGlaQfdoppe/forums.ws?9281.2819.482,bad
71102paypal42654.teas111.com/wrtb5U82La.php?3oqdx6NJLr4tY40VavXzRZLmLFka7dt8jFKL5ffS7MFN2a1t5ZCPq1mQMsDROTRIEGkZ6YNsY8QYL4K0IrnXTxlJ9ai5X0rJCsEi,bad
getir.net/sgh7,bad
paypa1.com.cgi.bin.webscr.cmd.login.submit.1585534567890456789009870987654.ns11-wistee.fr/,bad
accedddi.szm.com/ehhfkdjfkskfjedlfkdkskdndklsndlsnmldsjflsjdlsdjfkfj.html,bad
docscanadapage.com/language/lang_english/logs/portal/defaul/login_access3D5885d80a13c0db1f8e263663d3faee8db2b24f7b84f1819390b7e2d/bullet/paypal-com.us/update/reboot.php,bad
www.amfdesigner.com.br/whmcs/wp-include/css/,bad
once.imatch.tv/.paypai/update/your/account/paypai/dir.php,bad
pastehtml.com/view/b9vllk66y.html,bad
paypal.com.cgi.bin.bb570c8713a0a5e9a5c1ed51ffa731e0.tardas.com.tr/update/secure/672bfcaa73dbfe28bff5bc77604084fa/secure/,bad
www.angelcourt.co.ke/,bad
paypal.com.cgi-bin.webscr.cmd.login-run.5885d80a13c0db1f8e263663d3wi892ee8dcbdhe788a5.bssolders.com/,bad
7rk.r.mailjet.com/XulH0HWG/TG7KT/4x5gEB/www.dansk-bank.net/,bad
86info.ru/wp-content/themes/twentyten/images/NewAol/aolupdate.htm,bad
'tibla.com.eu.interia.pl/community\%20guilds&amp;pageGuildName=Metal+Heroes+of+Nrana.html?',bad
www.po12jet.net/servicos/hot.php,bad
www.paypal.com.cgi-bin-webscr-cmd-login-submit-dispatch-5885d80a13c0d.b1f8e263663d3.faee8d8494db9703d2.95b4a2116480ee0.1a05c8e263668.d8494db9703d29.5b4a213d3faee.8d8494db9703d.295b4a21164.80ee01a077777.loft206.com/your-account/updating/uptodate/Limit100/,bad
infinitysystemsconsult.com/placheckup/Client/index.php,bad
www.geradordemoedas-disco-lee.blogspot.com/,bad
paypal.com.cgi-bin.webscr.cmd.login.sgrgroup.in/cgi-binwebscrcmd=_login-processing&login_cmd=_login-done&login_access=1348564060/,bad
www.centralmoedas.blogspot.com/,bad
pastehtml.com/view/bdhbn0n9q.html,bad
passivemobilemoneymachine.com/Paypal_Virefication/17cedd085cca8ef8f2cb936474cc03b7/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,bad
information-update008.expolatina.net/?/cgi-,bad
spreadsheets.google.com/spreadsheet/embeddedform?formkey=dFBUVTNhcGItYkFna0E5QkFSYlMyU3c6MQ,bad
criaderostorgos.com/plugins/service/fr/cgi-bin/paypal.fr/,bad
digilander.libero.it/facebook401/,bad
www.runescapecom-secure-login389593820547.tk/,bad
www.mllopes.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,bad
salmonfever.fi/wpmaiill.php,bad
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.aromasdosul.com/54855458214/09ddea7cc4b1cf8155b723b85a8cbe30/,bad
dentalcosta.com.br/security/login.php,bad
ganar-creditos-gratis-para-habbo.blogspot.com/,bad
www.gtbusiness.com.au/wp-content/plugins/google-sitemap-generator/lang/shared/,bad
spicr.net/tikiwiki/templates_c/en/Nets/index.htm,bad
www.jmg-webconsulting.com/~wcom/refs/error_login.html,bad
gasesti.org/ws31/eBayISAPI.php?cmd=SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runameMessage-ID:,bad
www.warriorspiritcenter.com/~lmafamor/www.paypal.com.au/webscr.php,bad
rickyvilchez.com/b0x/paypal/8d1deef947cbcb4d7ec923ee1bdc1ddb/,bad
txellwebs.com/blog/wp-content/scap/0f3b500cdb2f850d4d281318c0d500d1,bad
richartsculpture.com/wp-content/themes/foliotastic/alibaba.secure.html,bad
api.yontoo.com/getclientdata.ashx?key=null&amp;id=b2af1809-361c-40e7-b5b9-a0473e71ab31&amp;loc=http:/www.ebay.com/itm/womens-juniors-off-white-american-eagle-puffer-coat-w-fur-trim-hood-size-m-/110967312041?pt=us_csa_,bad
paypal.com.us.cgi-bin.webscr.cmd.login.submit.dispatch.olahraga.especialhost.com/login/f57f50ad39b4b129852cd40310b14f75/,bad
egnbazaar.com/aollogs.php,bad
'home.comcast.net/~lucinda.peterson?login=doneSuccesswarrning9&amp;amp;&amp;amp;us.mg5.mail.yahoo.com/neo/launch?.rand=cdpm5tab2p8q5\%20home.comcast.net/~lucinda.peterson/?login=doneSuccesswarrning9&amp;amp;&amp;amp;us.mg5.mail.yahoo.com/neo/launch?.rand=cdpm5tab2p8q5\%20home.comcast.net/favicon.ico\%20citgroup.vn/.login/yahoo/index.php?login=doneSuccesswarrning9&amp;amp;&amp;amp;us.mg5.mail.yahoo.com/neo/launch?.rand=cdpm5tab2p8q5\%20home.comcast.net/site/error/error_404.html\%20citgroup.vn/.login/yahoo/favicon.ico\%20citgroup.vn/.login/yahoo/index.php?login=doneSuccesswarrning9',bad
pxboy.com/letsmall/skin/o2account/O2_security_update.html,bad
www.paypal.de.de.cgi-bin.3c0db1f8e263663d3faee8d7283e7f0184a5674430f290db9e9c846.app.goonow.com/de/index.htm,bad
yahoobuy.w3.372891.com/page/index.php,bad
klava.monetarystar.net/wp-content/themes/bofa/Signon.doprospect.php_nfpb=login,bad
www.washmyhair.co.uk/house.php,bad
magots-mobis.cabanova.fr/page2.html,bad
dobay.dwmedical.com/formgen/use/Sample2/form1.html,bad
pcpintar.com/wp-content/themes/twentyten/my.screename.aol,bad
www.ek63.cn/js/?app=com-d3us.battle.net/login/en/?ref=us.battle.net/d3/en/index,bad
paypal.com.cgi-bin.webscr.login120g98.1lajm.net/paypal/paypal/run/cmd/login/246af3ec6938c190ba0eb2368893a2bb,bad
ppservice.pf-control.de/,bad
www.mijnschrijverij.nl/Cgi-bin/go.php,bad
www.cielo.com.br.explosaopremiada.com.br/,bad
mice.grandhyattshanghai.com.cn/remax/index.htm,bad
paypal.com.cy.cgi.bin.webscr.cmd.login.f14de58cef.welcompak.com/paypal-fr/799590db2a6582618c7ece1adc868808/,bad
karoutlet.net/,bad
mail.ministry.dk/phpmyadmin/1.php,bad
escuela-helenkeller.com/RBMC8Qg1BHav4pYFzembFoENcG1gf3H4PaiYU4haol/cmThkRqcUe5qBbIUMLTMUxjVXHuoiRBMC8Qg1BHav4pYFzembFoENcG1gf3H4PaiYU4h/Verify/securedpage/index.htm,bad
tibiapa.w.interia.pl/,bad
txellwebs.com/blog/wp-content/scap/6d0ba543bbbcfec1f9b86329351b2b1e/webscr.html,bad
dom.ir/268369,bad
www.paypal.com-au-cgi.bin.webscr5869655gfhfg5jh4gfhj8fdsy6h5fhgjkhgjjh.sasaman123.com/8e844ded0d8aecd44833c4e0e9dd1f93/,bad
www.elindiolive.com.ar/wp-includes/js/jcrop/.portal/.SincEmpresarial/?530952/413910.php,bad
pastehtml.com/view/bksz48rh1.html,bad
aryp90.w.interia.pl/?subtopic=createaccount,bad
fbcsudbury.com/includes/do/trulia/trulia/index.htm,bad
epiceriesud.com/administrator/cgi/webscr.htm?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,bad
steamcommunity-giveaway.my3gb.com,bad
gforsythe.ca/wp-includes/webscr/optuszoo.com.au/members/myaccount/LANGUAGE/ECareServ/infos-Optus-AU/,bad
www.cnhuihuang.com/fw/,bad
san2012.com.br/578667/2012,bad
shikshasolutions.com/contact_us/contact_us/new1/cd271cf85e41543ff9b3235438a07adc/3908dc18c43b05a819f5bb5dbeeca6e1/,bad
oxygen.antserve.com/paypal.com.cgi-bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d38d7283e7f0184a56d846/,bad
www.strmedia.com/reels/0000/0004/process.php,bad
eu.diablo.net.cm.vz-login.in/login.html?app=wam&amp;ref=www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam,bad
baslangicakademi.com/images/stories/motivacao/piecemakerNoShadow.swf,bad
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.aromasdosul.com/54855458214,bad
buchach.net/goliveinusa/wp-content/uploads/2011/07/www.vodafone.co.uk/wrp_nfpb.html,bad
www.volt.se/wp-rss.php,bad
bit.ly/TtrEnN,bad
www.ppmsn.asia/login/en/index.htm,bad
comatina.com/jcs/login.5885d80a13c0db1f8e263663d3faee8db2b24f7b84f18193/,bad
pastehtml.com/view/beg7rw4cm.html,bad
www.radarking.com.cn/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,bad
www.lctalimentacao.com.br/~mpolvora/accounts.department.online.team/webscr.php,bad
sales.falklandsimports.com,bad
www.austinpcc.org/scripts/tinymce/jscripts/tiny_mce/plugins/filemanager/files/templates/cgi-bin/a35b9dfe2524a90c0d8fd2e302453884/Confirm.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,bad
www.blauersee.cl/images/1/js/sitedomain=bill.aol.com&amp;authLev=S&amp;lang=en&amp;locale=us&amp;siteStat/loa/,bad
paypal.fr.europe.lange.france.conf.account.paypal.murnikusuma.net/5885d80a13c0db1f8e263663d3faee8d0288a7fd2903afb85a5540fd44243d06/,bad
'www.battleev.tk/cert/login.asp?ref=https\%3A\%2F\%2Fus.battle.net\%2Faccount\%2Fmanagement\%2Findex.xml&amp;app=bam',bad
vprimas.info/sess=62370/cgi-skm26qp5u9gTnzb/mcNdxDE2f7jrz4nqsTp5vc/dt=20120627/sdr01/anVlc3RhYnNAYXJjb3IuZGUMessage-ID:,bad
listing4property.9hz.com,bad
pastehtml.com/view/bpoex4bsp.html,bad
premierpaymentprocessing.com/includes/boleto-2via-07-2012.php,bad
kc22ksqzp.blogspot.com/,bad
lnk.co/u56iu56,bad
pastehtml.com/view/bd0ig94lx.html,bad
literatus.edu.br/site/imagens/diversas/4/active/images/chase.us-update/Logon.php?LOB=RBGLogon&amp;_pageLabel=page_logonform,bad
krotzon.biz/am9ic3RiQHQtb25saW5lLmRl/DEsdR/cgid3j7gwhqr2kc4ev,bad
bit.ly/Sg5HUJ,bad
abre.ai/confirmando234,bad
stewardsnest.nl/userlog/changes/index.php,bad
'home.comcast.net/~co80132/encrypt5885d80a13c0db1f8e263663d3fa.html?vid=Z2xJIscpuj\%\%202Bo=&action=validate23442',bad
paypal.com.us.cgi.bin.webscr.cmd.login-submit.sp0rt.tk/cmd=_login-submit&dispatch=u4575jh4414a50598f04d34b4575224bf5056875455hhj2/e5566cf699d92806e2ebf4cb2d43f6e8/Successfully.html,bad
2b450ff9.linkbucks.com,bad
rs.qqgo.asia/m=weblogin/index.htm,bad
aeroclub.ua/upload/remax/index.htm,bad
leechmon.home.comcast.net/~leechmon/,bad
tinyurl.com/ck9mqua,bad
balitoproperty.co.za/wp-content/uploads/2012/Trulia/index.htm,bad
www.bhipglobalthai.com/wb/data/imagefiles/admin/content/Surpreenda.php,bad
krotzons.com/ai12ZXJob2V2ZW5AdC1vbmxpbmUuZGU=/DEsdR/cgisac56vrTneljkf8,bad
bdill.buda.org/msg/paypal/0bae1448a0e0c22b2ed2c2c13a147ff9/error_login.html,bad
remax.com.richardliantonio.com/remax/index.htm,bad
payspalau.mail15.su/AEFFTWSAQ89O3WQX0AJCKHZ1D831CMN4GZVSE5RBFH1J.htm,bad
cpc.cx/5ax,bad
tibia.com.support.w.interia.pl/,bad
airtimejumps.com/wp-content/plugins/cforms/index.htm,bad
paypal.com.cy.cgi.bin.webscr.cmd.login.submit.dispatc.abtal.net/paypal.com.us/paypal.com.us/paypal.com.us/paypal.com.us/,bad
www.gttconnect.com.cn/reg/d/www.paypal.fr/Pay_ES.php,bad
us.battle.net.account-us.net/battle_net_account.php?ref=us.battle.net/account/management/index.xml&app=bam,bad
imporcomp.com/css/,bad
pastehtml.com/view/ba1n3qguq.html,bad
'www.biaobang.cn/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;amp;amp;app=com-d3',bad
www.alenavarrofotografia.com/~mpolvora/accounts.department.online.team/webscr.php,bad
trafficpuffs.com/Raffle/raffleninja/resources/asb.htm,bad
habboi3d.rel7.com/,bad
forums-s.ws/,bad
secure.runescape.com.appeal-offence.com/KNykIfdk8Cs4/m=weblogin/g=runescape/loginform.ws/?mod=offence-appeal&amp;ssl=1&amp;expired=0&amp;dest=account_history.ws,bad
www.ahinfo.net.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,bad
confidantrx.com/www.Paypal.com.au/paypal.co.info.com.nz.au/index.php,bad
elombay.nm.ru/auwseBaAPI.dllerrmsg=8&pUserId=&co_partnerId=2&siteid=15&pageType=-1&pa1=.htm,bad
skincare.geshaeshmarketing.com/images/aol.com.htm,bad
smokeandmirrorslighting.com/language/,bad
uranoassessoria.blogspot.com.br/,bad
naw-naw12-staff.cabanova.fr/page1.html,bad
www.omaty.net/plugins/system/legacy/PROMOCAO/index.html,bad
unservicesimplitf.ch/,bad
pastehtml.com/view/bezysxo0z.html,bad
province.m-culture.go.th/angthong/new/templates/beez/remax/,bad
www.herdersporen.nl/modules/mod_login/index.html,bad
beatthestreet.org.au/wp-includes/r/login.html,bad
snmakey.uaktech.net/wordpress/wp-content/themes/webmail.aol.com/updateaol/login.psp.htm,bad
j.gs/2721346/paypalbilling,bad
www.tobiasluttmer.com//wp-content/themes/simplex/aol.com/update.htm,bad
autohouse2011.ge/paypal.com/www.paypal.com.paypal.login.uk-us.update.info/webscr.php?cmd=_login-done&login_access=906e2c894f392938a2e6cf0b2f8b1602,bad
eden-tech.com/site/plugins/editors/FORM-UPDATE-MYBSN.htm,bad
refbeg.info/aTcntrlde/webscr_prim.php?cmVmYmVnLmluZm8=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM0NTMxNDA2Nw==,bad
bit.ly/KKDsKx,bad
ptcsitegptc.blogspot.nl/p/paypal.html,bad
www.asiaexchangeonline.ae/scripts/multiplus-TAM-fidelidade/cliente.html,bad
diplomhilfe.com/wp-includes/css/direct_ibank/direct_ibank/secure.sec.html/,bad
medeirosinfo.com.br/status/passo1/passo2/,bad
www.myscreennamevalidationpageson.com/aol/,bad
craigslistorgu.nm.ru/8239411570.html,bad
'www.battleev.tk/cert/login.asp?ref=https\%3A\%2F\%2Fus.battle.net\%2Faccount\%2Fmanagement\%2Findex.xml&amp;amp;app=bam',bad
activate-facebook-security-confirmation.tk/,bad
docs.google.com/spreadsheet/viewform?formkey=dGoydUphZ2Y5am9QMzRCQVVMRUFwTWc6MQ,bad
www.paypal.com.cgi-bin-webscr.cmd-login-submit-dispatch-5885d80a13c0db1f8e263663d.sakongroup.net/en-us/en/204acdeb34d713e4aeb264f790a8454b/,bad
83271paypal1081.teas111.com/LiiP8iwnZW.php?WuDo5gY9pONmFa7YAqRMINRRtCewP4usJ7hDCNJXGhv5AFjlT6zwzI10M1HhmQc3Q5H2GoUe85Saya2bNdeuT9997WvMdPSefIRR,bad
hmu031087.chinaw3.com/redirectjs18/session=open&contry=DE&js=/,bad
pastehtml.com/view/be1expflu.html,bad
motorsitem2.h16.ru/motorslogincarsitemehayws0a0kad0ehayISAPIdllSignInu&ruhttp3A2F2uyFwww.html,bad
200uruguay.org/remax.com/index.htm,bad
www.tawana.biz/images/bb/index.php,bad
www.coincoele.com.br/Scripts/smiles/?pt-br/Paginas/default.aspx,bad
regalifurnihcecrdt.blogspot.com/,bad
pastehtml.com/view/bc4xrw7ye.html,bad
www.paypal.com.cgi-bin-webscr-cmd-login-submit-dispatch-5885d80a13c0d.b1f8e263663d3.faee8d8494db9703d2.95b4a2116480ee0.1a05c8e263668.d8494db9703d29.5b4a213d3faee.8d8494db9703d.295b4a21164.80ee01a077777.loft206.com/your-account/updating/uptodate/reboot.php,bad
avonaco.cn/Img/?ref=us.battle.net/d3/en/index,bad
gerwinvegter.com/wp-admin/furdajti/furdajti/webscr/update.php?cmd=_login-done&amp,bad
www.controlyourbreath.com/new/css_/img/webscr/cmd_/e2tUc17DNO4HbXV3GTuugM17.0.83.145.9.1.0/wo/,bad
mezzofoods.com/includes/classes/InlandRevenue-TaxRefund/allaccounts/asb/asb.html,bad
pastehtml.com/view/bg08ifqi5.html,bad
www.recepgul.com/wp-content/themes/sakura/js/plugins/placeholder/login.html,bad
bradtsics.com/zDcntrlde/_webscr.php?nxEXEC=d2Vic2NyX3ByaW0ucGhwP254RVhFQz1kMlZpYzJOeUxuQm9jRDlqYldSZlBXMWxiV0psY2k1MlpYSnBabms9&sdr01=Y2luZGVyZWxsYTY4MkBhcmNvci5kZQ,bad
secure.runescape.com.aa-login.in/weblogin/loginform.html?mod,bad
sambilan.com/wp-includes/css/,bad
www.mozartcaffens.com/scripts/login.htm,bad
www.bariskaraduman.com/wp-content/themes/ePhoto/saborsin/,bad
habbotrucco.blogspot.com/,bad
www.smylesgol.com/?pt-br/Paginas/default.aspx,bad
cmfcos19xm1c.blogspot.com/,bad
www.batl-k.tk/cert/login.asp,bad
aqropols.biz/sess=1337064706-94901/cgi-gdyl24an1vc6q9f/mcNdxDE7yf6pjnxsgevwab/dt=2012051549995,bad
"'runeskeipo-malkos.hostizzo.com/forums.ws15,16,650,91478692/login.html'",bad
www.item138499934534.0fees.org/,bad
ellatirdelasnoticias.com.mx/anz/anz.html,bad
www.paypol2confirme.powa.fr/,bad
www.estealth.org//wp-content/uploads/2012/06/remax/remax.com.html,bad
secure.runescape.com.login.yg-login.com/weblogin/loginform.html?mod=www&ssl=0&dest,bad
pastehtml.com/view/bb0dfins0.html,bad
best-forex-brokers.info/wp-content/page/,bad
s10hosting.be/3.php,bad
g0ffkdj3jfks2kdjf0s3jfv.blogspot.com/,bad
jhhhjqwjqjeqjqe.4ove.com/ychoolgn12verifi2012c.php,bad
qqq.ffmsn.asia/login/en/index.htm,bad
paypal.com.cgi.bin.href.source.dispatch215120512105118.animalia.cl/get-into/26819314f840249da13691a45a98afc5/wbsccr.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43659aa109707211f56ca147a2366d5cdf919aa109707211f56ca147a2366d5cdf91,bad
directorking.home.comcast.net/,bad
'taesx.com/img/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex',bad
accounting.com.au/wp-includes/js/safe/,bad
paypal.com.d6saf46da5s4f.hg6df514g65df4h53dfh.fd1h6thd5341g6wre1g23sdg.h16h3sd1gf6we54gh65s1dfgh6rehg1sdfh16rh13fs1dh65.1h6e1rhgsd54f651gh6we5f1eswd6g553sg.h16wesr1dg3s1d6g5ew1g.sh1we61hg3sd54f6we15g65s1dg.weq6g6sd5g41s.tecsystem.com.mx/,bad
'p9.secure.hostingprod.com/\%40doispremiospordiaviver.com/ssl/',bad
qvlivestreaming.com/wp-includes/css/remax/,bad
65191paypal27968.santabbey.com/TMN5jV5YKv.php?oPDQNL61QsRMSOerBLd8kPTr8CzPLBKXrorqM6hT6XIOkYm344RXTQxzP2WxQxYnGAsXYyB21xvY8QAK3uSJLGbqTipkzbn03Cp4,bad
boysblog.davidwehrle.com/img/checkoutqw8.php,bad
vps156.networknoc.com,bad
support-gmail.net/Remax/,bad
formidable.typo3.ug/uploads/www.paypal.com.au/au/,bad
spreadsheets.google.com/spreadsheet/formResponse?formkey=dENJZVlKdjZ3RU1Xcm9QTGdyRTdGM3c6MQ&amp;ifq,bad
www.paypal.com.res.limite.account.new.update.2012.672bfcaa73dbfe28bff5bc77604084fa.grimpe-tremblay-degaine.fr/www.paypal.com/bankinfo.php,bad
condoconfort.com/js/.1/.www.paypal.co.uk/login/login.html?webscr=cmd_login?run&amp;dispatch=5885d80a13c0db1f8e263663d3faee8d43b1bb6ca6ed6d454adc375ba2d28b99,bad
pietropitzanti.it/includes/index.html,bad
www.morphiamusic.net/radios/t0pls.php,bad
txellwebs.com/blog/wp-content/scap/b035e3f48579da15de7dc280bde9d8f2/webscr.html?cmd=_login-run,bad
hassanalsheikh.com/wp-content/wppa-depot/admin/www.paypal.com/authwebscr.htm,bad
www.bancoestadod.net/83617C429A994E009BA0B6DFB9916156/C8AA27305BBB4AD7B769656766711E4B/C8AA27305BBB4AD7B769656766711E4B/index.php,bad
brisham2.home.comcast.net/,bad
www.femreels.com/wp-admin/login.jsp.htm,bad
pastehtml.com/view/balvqm4tn.html,bad
x.co/k5bo,bad
apajufe.com.br/www.cielo.com.br/index.php,bad
polska-gildia-tibia.freehost.pl/,bad
luxuryhotelsinperu904756834.12pluscommunity.com/~animegun/canadapaypal/error_login.html,bad
alifirm1.com/aol.com/AoL/AoL/aollogin.psp.htm,bad
fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks1389345adrzbu8cqmhs3g-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-86445278/websrc.php?session.start,bad
bradtsics.com/zDcntrlde/_webscr.php?nxEXEC=d2Vic2NyX3ByaW0ucGhwP254RVhFQz1kMlZpYzJOeUxuQm9jRDlqYldSZlBXMWxiV0psY2k1MlpYSnBabms9&sdr01=Zmxvcmlhbi5zdHJlaWJsQGZ3LWxhbmR0YWcuZGUMessage-ID:,bad
www.swmosportbikes.com/treaba/pay/site/secure/vbv/login/account/msc/pay/webscr.html?cmd=SignIn&amp;co_partnerId=2&amp;pUserId=&amp;siteid=0&amp;pageType=&amp;pa1=&amp;i1=&amp;bshowgif=&amp;UsingSSL=&amp;ru=&amp;pp=&amp;pa2=&amp;errmsg=&amp;runameMessage-ID:,bad
cmfa3cs8qcvpaq.blogspot.com/,bad
pastehtml.com/view/bek28q3op.html,bad
www.laboutiquedevalou.fr/images/includes/shop/perm/index.htm,bad
paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.login.efzg5epalogin.momtaz-it.com/32167959c1769aa79a20905d896c2d0e,bad
www.gswzmb.com/down/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,bad
cadastroprogramafaturazero.net.br/ID/copa-1/,bad
pastehtml.com/view/bfoav7k67.html,bad
tibianews.galeon.com/,bad
autostrada4x4.pl/templates/atomic/language/en-GB/mc/?rewards/vouchers/surpreenda,bad
lemans.com.bo/aspnet_client/system_web/1_1_4322/edf/,bad
itm38208929933.0fees.org/,bad
bradtsics.com/zDcntrlde/_webscr.php?nxEXEC=d2Vic2NyX3ByaW0ucGhwP254RVhFQz1kMlZpYzJOeUxuQm9jRDlqYldSZlBXMWxiV0psY2k1MlpYSnBabms9&sdr01=bWVAMjBkYXlzZHVsbC5kZQ==,bad
carol.miller7.home.comcast.net/~carol.miller7/,bad
update.paypal-com.us.rhrtne2i2v84pc7sc8w4wnrlbgeniqfnjjuubjy8fezptqoxuwf7bv2fxwth.nicosysmdp.com.ar/,bad
www.1-luv-decorating-designs-1.com/Verficationbank/Bankpstalfrance/Postalfr/Bankpostalfr/europebanque/Servise-visa/banque/Verified-By-Visa/Votre-Carte-Bancaire/enquiries-europe/,bad
bit.ly/NhTsJD,bad
